dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,split
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,4,1.53,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,5,1.27,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,1,4.6,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,2,4.33,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,3,4.13,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,4,2.6,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,5,1.6,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,1,4.27,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,2,3.7,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,3,3.4,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,4,2.73,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,5,2.3,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,1,4.63,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,2,4.06,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,3,3.67,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,4,2.6,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,5,2.37,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,1,4.2,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,2,3.33,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,3,2.73,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,4,2.53,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,5,1.97,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,1,4.33,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,2,3.37,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,3,2.7,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,4,2.33,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,5,2.0,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,1,3.57,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,2,2.77,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,3,2.03,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,4,1.5,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,5,1.5,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,1,4.4,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,2,4.4,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,3,3.77,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,4,2.9,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,5,1.83,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,1,4.5,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,2,4.63,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,3,4.33,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,4,3.63,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,5,1.9,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,1,4.13,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,2,4.63,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,3,4.73,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,4,4.33,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,5,4.03,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,1,4.17,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,2,4.0,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,3,3.23,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,4,1.57,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,5,1.3,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,1,4.5,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,2,4.47,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,3,4.4,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,4,3.83,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,5,4.4,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,1,4.2,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,2,3.23,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,3,3.13,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,4,2.67,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,5,1.37,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,1,4.73,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,2,4.26,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,3,4.4,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,4,3.93,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,5,3.2,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,1,2.1,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,2,2.7,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,3,2.27,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,4,2.2,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,5,2.07,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,1,3.07,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,2,1.93,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,3,1.47,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,4,1.23,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,5,1.2,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,1,3.37,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,2,3.7,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,3,4.27,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,4,4.1,train
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,5,3.33,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,1,4.7,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,2,4.63,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,3,3.0,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,4,1.83,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,5,1.17,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,1,4.03,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,2,2.7,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,3,1.7,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,4,1.47,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,5,1.23,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,1,4.6,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,2,4.37,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,3,2.93,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,4,2.23,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,5,1.63,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,1,4.6,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,2,2.9,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,3,1.53,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,4,1.2,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,5,1.1,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,1,4.78,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,2,2.65,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,3,2.0,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,4,1.87,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,5,2.23,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color quantization,1,4.0,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color quantization,2,3.8,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color quantization,3,3.33,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color quantization,4,2.83,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color quantization,5,1.77,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 1,1,2.37,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 1,2,1.67,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 1,3,1.43,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 1,4,1.53,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 1,5,1.47,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 2,1,4.53,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 2,2,3.13,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 2,3,2.47,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 2,4,1.37,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color saturation 2,5,1.23,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG2000,1,4.4,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG2000,2,3.6,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG2000,3,3.1,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG2000,4,1.77,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG2000,5,1.1,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG,1,4.47,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG,2,4.17,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG,3,3.7,train
KADID-10k,I03,/data/projectwork/swati_mam/kadid10k/images/I03_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,JPEG,4,2.23,train
