dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,mos_std,distortion_code,distorted_filename,split
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_22_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_22,5,2.19444,0.10259,22,i01_22_5.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_23_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_23,1,6.28571,0.13138,23,i01_23_1.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_23_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_23,2,5.61111,0.14314,23,i01_23_2.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_23_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_23,3,5.77778,0.13095,23,i01_23_3.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_23_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_23,4,4.80556,0.1231,23,i01_23_4.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_23_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_23,5,2.40541,0.12361,23,i01_23_5.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_24_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_24,1,5.7027,0.16601,24,i01_24_1.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_24_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_24,2,5.58333,0.15404,24,i01_24_2.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_24_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_24,3,5.10811,0.1469599999999999,24,i01_24_3.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_24_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_24,4,3.08108,0.10382,24,i01_24_4.bmp,holdout
TID2013,I01,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i01_24_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I01.BMP,type_24,5,0.45946,0.11839,24,i01_24_5.bmp,holdout
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I02_01_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_01,1,5.74286,0.12995,01,I02_01_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_01_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_01,2,5.34286,0.13366,01,i02_01_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_01_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_01,3,5.22222,0.1185799999999999,01,i02_01_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_01_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_01,4,4.19444,0.09477,01,i02_01_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_01_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_01,5,3.97297,0.11135,01,i02_01_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_02_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_02,1,6.05556,0.16641,02,i02_02_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_02_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_02,2,6.05405,0.15263,02,i02_02_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_02_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_02,3,5.88889,0.12897,02,i02_02_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_02_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_02,4,5.2973,0.10719,02,i02_02_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_02_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_02,5,4.38889,0.1196599999999999,02,i02_02_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_03_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_03,1,4.8,0.11285,03,i02_03_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_03_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_03,2,4.43243,0.13535,03,i02_03_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_03_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_03,3,3.83784,0.09755,03,i02_03_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_03_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_03,4,3.5277800000000004,0.0832,03,i02_03_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_03_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_03,5,2.91892,0.0965299999999999,03,i02_03_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_04_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_04,1,6.28571,0.15424,04,i02_04_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_04_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_04,2,6.16216,0.13521,04,i02_04_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_04_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_04,3,5.19444,0.14065,04,i02_04_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_04_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_04,4,4.74286,0.11671,04,i02_04_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_04_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_04,5,4.28571,0.1250099999999999,04,i02_04_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_05_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_05,1,6.11765,0.14861,05,i02_05_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_05_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_05,2,6.11111,0.12284,05,i02_05_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_05_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_05,3,5.43243,0.1180599999999999,05,i02_05_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_05_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_05,4,4.37838,0.12297,05,i02_05_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_05_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_05,5,3.41667,0.08217,05,i02_05_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_06_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_06,1,4.55556,0.12696,06,i02_06_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_06_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_06,2,4.27778,0.1083799999999999,06,i02_06_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_06_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_06,3,3.72973,0.11241,06,i02_06_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_06_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_06,4,3.48571,0.08448,06,i02_06_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_06_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_06,5,3.10811,0.0836,06,i02_06_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_07_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_07,1,5.91429,0.1169099999999999,07,i02_07_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_07_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_07,2,5.58333,0.13249,07,i02_07_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_07_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_07,3,3.76471,0.10238,07,i02_07_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_07_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_07,4,3.75676,0.1040099999999999,07,i02_07_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_07_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_07,5,2.85714,0.10799,07,i02_07_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_08_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_08,1,6.10811,0.1419,08,i02_08_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_08_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_08,2,5.16667,0.1145299999999999,08,i02_08_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_08_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_08,3,4.54286,0.0842,08,i02_08_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_08_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_08,4,3.83784,0.10477,08,i02_08_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_08_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_08,5,3.02703,0.09735,08,i02_08_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_09_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_09,1,6.0,0.15649,09,i02_09_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_09_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_09,2,5.51429,0.14212,09,i02_09_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_09_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_09,3,4.52778,0.12721,09,i02_09_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_09_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_09,4,3.64865,0.1095599999999999,09,i02_09_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_09_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_09,5,2.41667,0.08217,09,i02_09_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_10_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_10,1,6.0,0.18331,10,i02_10_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_10_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_10,2,5.97222,0.13314,10,i02_10_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_10_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_10,3,5.43243,0.14065,10,i02_10_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_10_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_10,4,3.5,0.1145299999999999,10,i02_10_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_10_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_10,5,2.71429,0.08639,10,i02_10_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I02_11_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_11,1,5.91667,0.16375,11,I02_11_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_11_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_11,2,4.80556,0.10259,11,i02_11_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_11_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_11,3,2.97297,0.09735,11,i02_11_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_11_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_11,4,1.91892,0.08864,11,i02_11_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_11_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_11,5,1.27778,0.1083799999999999,11,i02_11_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_12_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_12,1,5.30556,0.1350599999999999,12,i02_12_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_12_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_12,2,4.43243,0.12985,12,i02_12_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_12_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_12,3,3.08108,0.0965299999999999,12,i02_12_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_12_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_12,4,2.67568,0.1150099999999999,12,i02_12_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_12_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_12,5,2.37143,0.09112,12,i02_12_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/I02_13_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_13,1,4.47222,0.0832,13,I02_13_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_13_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_13,2,4.0,0.10393,13,i02_13_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_13_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_13,3,3.38889,0.0984299999999999,13,i02_13_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_13_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_13,4,2.89189,0.09192,13,i02_13_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_13_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_13,5,3.61111,0.08125,13,i02_13_5.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_14_1.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_14,1,5.75,0.15897,14,i02_14_1.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_14_2.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_14,2,6.08108,0.14989,14,i02_14_2.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_14_3.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_14,3,5.11429,0.13863,14,i02_14_3.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_14_4.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_14,4,5.31429,0.1263099999999999,14,i02_14_4.bmp,train
TID2013,I02,/data/projectwork/swati_mam/new model data/tid2013/tid2013/distorted_images/i02_14_5.bmp,/data/projectwork/swati_mam/new model data/tid2013/tid2013/reference_images/I02.BMP,type_14,5,4.21622,0.15822,14,i02_14_5.bmp,train
