dataset,image_id,ref_id,distorted_path,ref_path,distortion_type,distortion_code,severity_or_level,mos_or_dmos,split
KADID-10k,I02_06_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,NA,1,4.2,train
KADID-10k,I02_06_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,NA,2,4.07,train
KADID-10k,I02_06_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,NA,3,3.97,train
KADID-10k,I02_06_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,NA,4,3.7,train
KADID-10k,I02_06_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,NA,5,2.63,train
KADID-10k,I02_07_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,NA,1,2.47,train
KADID-10k,I02_07_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,NA,2,2.37,train
KADID-10k,I02_07_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,NA,3,2.06,train
KADID-10k,I02_07_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,NA,4,1.97,train
KADID-10k,I02_07_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,NA,5,1.53,train
KADID-10k,I02_08_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,NA,1,4.4,train
KADID-10k,I02_08_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,NA,2,3.4,train
KADID-10k,I02_08_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,NA,3,3.06,train
KADID-10k,I02_08_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,NA,4,1.97,train
KADID-10k,I02_08_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,NA,5,1.37,train
KADID-10k,I02_09_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,NA,1,4.57,train
KADID-10k,I02_09_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,NA,2,3.73,train
KADID-10k,I02_09_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,NA,3,3.07,train
KADID-10k,I02_09_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,NA,4,1.53,train
KADID-10k,I02_09_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,NA,5,1.27,train
KADID-10k,I02_10_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,NA,1,4.6,train
KADID-10k,I02_10_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,NA,2,4.33,train
KADID-10k,I02_10_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,NA,3,4.13,train
KADID-10k,I02_10_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,NA,4,2.6,train
KADID-10k,I02_10_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,NA,5,1.6,train
KADID-10k,I02_11_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,NA,1,4.27,train
KADID-10k,I02_11_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,NA,2,3.7,train
KADID-10k,I02_11_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,NA,3,3.4,train
KADID-10k,I02_11_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,NA,4,2.73,train
KADID-10k,I02_11_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,NA,5,2.3,train
KADID-10k,I02_12_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,NA,1,4.63,train
KADID-10k,I02_12_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,NA,2,4.06,train
KADID-10k,I02_12_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,NA,3,3.67,train
KADID-10k,I02_12_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,NA,4,2.6,train
KADID-10k,I02_12_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,NA,5,2.37,train
KADID-10k,I02_13_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,NA,1,4.2,train
KADID-10k,I02_13_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,NA,2,3.33,train
KADID-10k,I02_13_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,NA,3,2.73,train
KADID-10k,I02_13_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,NA,4,2.53,train
KADID-10k,I02_13_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,NA,5,1.97,train
KADID-10k,I02_14_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,NA,1,4.33,train
KADID-10k,I02_14_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,NA,2,3.37,train
KADID-10k,I02_14_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,NA,3,2.7,train
KADID-10k,I02_14_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,NA,4,2.33,train
KADID-10k,I02_14_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,NA,5,2.0,train
KADID-10k,I02_15_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,NA,1,3.57,train
KADID-10k,I02_15_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,NA,2,2.77,train
KADID-10k,I02_15_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,NA,3,2.03,train
KADID-10k,I02_15_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,NA,4,1.5,train
KADID-10k,I02_15_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,NA,5,1.5,train
KADID-10k,I02_16_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,NA,1,4.4,train
KADID-10k,I02_16_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,NA,2,4.4,train
KADID-10k,I02_16_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,NA,3,3.77,train
KADID-10k,I02_16_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,NA,4,2.9,train
KADID-10k,I02_16_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,NA,5,1.83,train
KADID-10k,I02_17_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,NA,1,4.5,train
KADID-10k,I02_17_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,NA,2,4.63,train
KADID-10k,I02_17_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,NA,3,4.33,train
KADID-10k,I02_17_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,NA,4,3.63,train
KADID-10k,I02_17_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,NA,5,1.9,train
KADID-10k,I02_18_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,NA,1,4.13,train
KADID-10k,I02_18_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,NA,2,4.63,train
KADID-10k,I02_18_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,NA,3,4.73,train
KADID-10k,I02_18_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,NA,4,4.33,train
KADID-10k,I02_18_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,NA,5,4.03,train
KADID-10k,I02_19_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,NA,1,4.17,train
KADID-10k,I02_19_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,NA,2,4.0,train
KADID-10k,I02_19_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,NA,3,3.23,train
KADID-10k,I02_19_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,NA,4,1.57,train
KADID-10k,I02_19_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,NA,5,1.3,train
KADID-10k,I02_20_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,NA,1,4.5,train
KADID-10k,I02_20_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,NA,2,4.47,train
KADID-10k,I02_20_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,NA,3,4.4,train
KADID-10k,I02_20_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,NA,4,3.83,train
KADID-10k,I02_20_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,NA,5,4.4,train
KADID-10k,I02_21_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,NA,1,4.2,train
KADID-10k,I02_21_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,NA,2,3.23,train
KADID-10k,I02_21_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,NA,3,3.13,train
KADID-10k,I02_21_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,NA,4,2.67,train
KADID-10k,I02_21_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,NA,5,1.37,train
KADID-10k,I02_22_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,NA,1,4.73,train
KADID-10k,I02_22_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,NA,2,4.26,train
KADID-10k,I02_22_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,NA,3,4.4,train
KADID-10k,I02_22_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,NA,4,3.93,train
KADID-10k,I02_22_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,NA,5,3.2,train
KADID-10k,I02_23_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,NA,1,2.1,train
KADID-10k,I02_23_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,NA,2,2.7,train
KADID-10k,I02_23_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,NA,3,2.27,train
KADID-10k,I02_23_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,NA,4,2.2,train
KADID-10k,I02_23_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,NA,5,2.07,train
KADID-10k,I02_24_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,NA,1,3.07,train
KADID-10k,I02_24_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,NA,2,1.93,train
KADID-10k,I02_24_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,NA,3,1.47,train
KADID-10k,I02_24_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,NA,4,1.23,train
KADID-10k,I02_24_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,NA,5,1.2,train
KADID-10k,I02_25_01,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,NA,1,3.37,train
KADID-10k,I02_25_02,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,NA,2,3.7,train
KADID-10k,I02_25_03,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,NA,3,4.27,train
KADID-10k,I02_25_04,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,NA,4,4.1,train
KADID-10k,I02_25_05,I02,/data/projectwork/swati_mam/kadid10k/images/I02_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Contrast change,NA,5,3.33,train
KADID-10k,I03_01_01,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,NA,1,4.7,train
KADID-10k,I03_01_02,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,NA,2,4.63,train
KADID-10k,I03_01_03,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,NA,3,3.0,train
KADID-10k,I03_01_04,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,NA,4,1.83,train
KADID-10k,I03_01_05,I03,/data/projectwork/swati_mam/kadid10k/images/I03_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Gaussian blur,NA,5,1.17,train
KADID-10k,I03_02_01,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,NA,1,4.03,train
KADID-10k,I03_02_02,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,NA,2,2.7,train
KADID-10k,I03_02_03,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,NA,3,1.7,train
KADID-10k,I03_02_04,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,NA,4,1.47,train
KADID-10k,I03_02_05,I03,/data/projectwork/swati_mam/kadid10k/images/I03_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Lens blur,NA,5,1.23,train
KADID-10k,I03_03_01,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,NA,1,4.6,train
KADID-10k,I03_03_02,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,NA,2,4.37,train
KADID-10k,I03_03_03,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,NA,3,2.93,train
KADID-10k,I03_03_04,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,NA,4,2.23,train
KADID-10k,I03_03_05,I03,/data/projectwork/swati_mam/kadid10k/images/I03_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Motion blur,NA,5,1.63,train
KADID-10k,I03_04_01,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,NA,1,4.6,train
KADID-10k,I03_04_02,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,NA,2,2.9,train
KADID-10k,I03_04_03,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,NA,3,1.53,train
KADID-10k,I03_04_04,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,NA,4,1.2,train
KADID-10k,I03_04_05,I03,/data/projectwork/swati_mam/kadid10k/images/I03_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color diffusion,NA,5,1.1,train
KADID-10k,I03_05_01,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,NA,1,4.78,train
KADID-10k,I03_05_02,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,NA,2,2.65,train
KADID-10k,I03_05_03,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,NA,3,2.0,train
KADID-10k,I03_05_04,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,NA,4,1.87,train
KADID-10k,I03_05_05,I03,/data/projectwork/swati_mam/kadid10k/images/I03_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I03.png,Color shift,NA,5,2.23,train
