ref_id,distortion_type,path_mild,path_severe,sev_mild,sev_severe,abs_dEH,dataset,image_id_mild,image_id_severe
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_02.png,1.0,2.0,3.70166015625,KADID-10k,I01_13_01,I01_13_02
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_03.png,1.0,3.0,7.33251953125,KADID-10k,I01_13_01,I01_13_03
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_04.png,1.0,4.0,13.43994140625,KADID-10k,I01_13_01,I01_13_04
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_05.png,1.0,5.0,15.1083984375,KADID-10k,I01_13_01,I01_13_05
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_03.png,2.0,3.0,3.630859375,KADID-10k,I01_13_02,I01_13_03
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_04.png,2.0,4.0,9.73828125,KADID-10k,I01_13_02,I01_13_04
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_05.png,2.0,5.0,11.40673828125,KADID-10k,I01_13_02,I01_13_05
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_04.png,3.0,4.0,6.107421875,KADID-10k,I01_13_03,I01_13_04
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_05.png,3.0,5.0,7.77587890625,KADID-10k,I01_13_03,I01_13_05
I01,Impulse noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_13_05.png,4.0,5.0,1.66845703125,KADID-10k,I01_13_04,I01_13_05
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_02.png,1.0,2.0,0.03076171875,KADID-10k,I01_10_01,I01_10_02
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_03.png,1.0,3.0,0.07373046875,KADID-10k,I01_10_01,I01_10_03
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_04.png,1.0,4.0,2.505615234375,KADID-10k,I01_10_01,I01_10_04
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_05.png,1.0,5.0,5.458740234375,KADID-10k,I01_10_01,I01_10_05
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_03.png,2.0,3.0,0.1044921875,KADID-10k,I01_10_02,I01_10_03
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_04.png,2.0,4.0,2.474853515625,KADID-10k,I01_10_02,I01_10_04
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_05.png,2.0,5.0,5.427978515625,KADID-10k,I01_10_02,I01_10_05
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_04.png,3.0,4.0,2.579345703125,KADID-10k,I01_10_03,I01_10_04
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_05.png,3.0,5.0,5.532470703125,KADID-10k,I01_10_03,I01_10_05
I01,JPEG,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_10_05.png,4.0,5.0,2.953125,KADID-10k,I01_10_04,I01_10_05
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_02.png,1.0,2.0,0.39208984375,KADID-10k,I01_09_01,I01_09_02
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_03.png,1.0,3.0,0.413818359375,KADID-10k,I01_09_01,I01_09_03
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_04.png,1.0,4.0,0.172119140625,KADID-10k,I01_09_01,I01_09_04
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_05.png,1.0,5.0,1.82861328125,KADID-10k,I01_09_01,I01_09_05
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_03.png,2.0,3.0,0.021728515625,KADID-10k,I01_09_02,I01_09_03
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_04.png,2.0,4.0,0.219970703125,KADID-10k,I01_09_02,I01_09_04
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_05.png,2.0,5.0,1.4365234375,KADID-10k,I01_09_02,I01_09_05
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_04.png,3.0,4.0,0.24169921875,KADID-10k,I01_09_03,I01_09_04
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_05.png,3.0,5.0,1.414794921875,KADID-10k,I01_09_03,I01_09_05
I01,JPEG2000,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_09_05.png,4.0,5.0,1.656494140625,KADID-10k,I01_09_04,I01_09_05
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_02.png,1.0,2.0,0.401611328125,KADID-10k,I01_19_01,I01_19_02
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_03.png,1.0,3.0,1.78466796875,KADID-10k,I01_19_01,I01_19_03
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_04.png,1.0,4.0,4.419677734375,KADID-10k,I01_19_01,I01_19_04
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_05.png,1.0,5.0,11.4765625,KADID-10k,I01_19_01,I01_19_05
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_03.png,2.0,3.0,1.383056640625,KADID-10k,I01_19_02,I01_19_03
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_04.png,2.0,4.0,4.01806640625,KADID-10k,I01_19_02,I01_19_04
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_05.png,2.0,5.0,11.074951171875,KADID-10k,I01_19_02,I01_19_05
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_04.png,3.0,4.0,2.635009765625,KADID-10k,I01_19_03,I01_19_04
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_05.png,3.0,5.0,9.69189453125,KADID-10k,I01_19_03,I01_19_05
I01,Jitter,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_19_05.png,4.0,5.0,7.056884765625,KADID-10k,I01_19_04,I01_19_05
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_02.png,1.0,2.0,0.256103515625,KADID-10k,I01_02_01,I01_02_02
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_03.png,1.0,3.0,4.06787109375,KADID-10k,I01_02_01,I01_02_03
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_04.png,1.0,4.0,7.509033203125,KADID-10k,I01_02_01,I01_02_04
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_05.png,1.0,5.0,9.38525390625,KADID-10k,I01_02_01,I01_02_05
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_03.png,2.0,3.0,3.811767578125,KADID-10k,I01_02_02,I01_02_03
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_04.png,2.0,4.0,7.2529296875,KADID-10k,I01_02_02,I01_02_04
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_05.png,2.0,5.0,9.129150390625,KADID-10k,I01_02_02,I01_02_05
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_04.png,3.0,4.0,3.441162109375,KADID-10k,I01_02_03,I01_02_04
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_05.png,3.0,5.0,5.3173828125,KADID-10k,I01_02_03,I01_02_05
I01,Lens blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_02_05.png,4.0,5.0,1.876220703125,KADID-10k,I01_02_04,I01_02_05
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_02.png,1.0,2.0,0.138671875,KADID-10k,I01_18_01,I01_18_02
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_03.png,1.0,3.0,0.05322265625,KADID-10k,I01_18_01,I01_18_03
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_04.png,1.0,4.0,2.06005859375,KADID-10k,I01_18_01,I01_18_04
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_05.png,1.0,5.0,4.05517578125,KADID-10k,I01_18_01,I01_18_05
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_03.png,2.0,3.0,0.19189453125,KADID-10k,I01_18_02,I01_18_03
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_04.png,2.0,4.0,2.19873046875,KADID-10k,I01_18_02,I01_18_04
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_05.png,2.0,5.0,4.19384765625,KADID-10k,I01_18_02,I01_18_05
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_04.png,3.0,4.0,2.0068359375,KADID-10k,I01_18_03,I01_18_04
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_05.png,3.0,5.0,4.001953125,KADID-10k,I01_18_03,I01_18_05
I01,Mean shift,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_18_05.png,4.0,5.0,1.9951171875,KADID-10k,I01_18_04,I01_18_05
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_02.png,1.0,2.0,1.1328125,KADID-10k,I01_03_01,I01_03_02
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_03.png,1.0,3.0,1.078857421875,KADID-10k,I01_03_01,I01_03_03
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_04.png,1.0,4.0,0.067138671875,KADID-10k,I01_03_01,I01_03_04
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_05.png,1.0,5.0,3.9033203125,KADID-10k,I01_03_01,I01_03_05
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_03.png,2.0,3.0,0.053955078125,KADID-10k,I01_03_02,I01_03_03
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_04.png,2.0,4.0,1.065673828125,KADID-10k,I01_03_02,I01_03_04
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_05.png,2.0,5.0,5.0361328125,KADID-10k,I01_03_02,I01_03_05
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_04.png,3.0,4.0,1.01171875,KADID-10k,I01_03_03,I01_03_04
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_05.png,3.0,5.0,4.982177734375,KADID-10k,I01_03_03,I01_03_05
I01,Motion blur,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_03_05.png,4.0,5.0,3.970458984375,KADID-10k,I01_03_04,I01_03_05
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_02.png,1.0,2.0,3.7490234375,KADID-10k,I01_14_01,I01_14_02
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_03.png,1.0,3.0,5.906005859375,KADID-10k,I01_14_01,I01_14_03
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_04.png,1.0,4.0,7.84765625,KADID-10k,I01_14_01,I01_14_04
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_05.png,1.0,5.0,13.01171875,KADID-10k,I01_14_01,I01_14_05
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_03.png,2.0,3.0,2.156982421875,KADID-10k,I01_14_02,I01_14_03
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_04.png,2.0,4.0,4.0986328125,KADID-10k,I01_14_02,I01_14_04
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_05.png,2.0,5.0,9.2626953125,KADID-10k,I01_14_02,I01_14_05
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_04.png,3.0,4.0,1.941650390625,KADID-10k,I01_14_03,I01_14_04
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_05.png,3.0,5.0,7.105712890625,KADID-10k,I01_14_03,I01_14_05
I01,Multiplicative noise,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_04.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_14_05.png,4.0,5.0,5.1640625,KADID-10k,I01_14_04,I01_14_05
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_02.png,1.0,2.0,0.829345703125,KADID-10k,I01_20_01,I01_20_02
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_03.png,1.0,3.0,0.289306640625,KADID-10k,I01_20_01,I01_20_03
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_04.png,1.0,4.0,0.25732421875,KADID-10k,I01_20_01,I01_20_04
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_01.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_05.png,1.0,5.0,0.07421875,KADID-10k,I01_20_01,I01_20_05
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_03.png,2.0,3.0,0.5400390625,KADID-10k,I01_20_02,I01_20_03
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_04.png,2.0,4.0,0.572021484375,KADID-10k,I01_20_02,I01_20_04
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_02.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_05.png,2.0,5.0,0.903564453125,KADID-10k,I01_20_02,I01_20_05
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_04.png,3.0,4.0,0.031982421875,KADID-10k,I01_20_03,I01_20_04
I01,Non-eccentricity patch,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_03.png,/data/projectwork/swati_mam/new model data/kadid10k/images/I01_20_05.png,3.0,5.0,0.363525390625,KADID-10k,I01_20_03,I01_20_05
