dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,distortion_code,distorted_id,distorted_filename,ref_filename,dmos_variance
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Gaussian blur,5,1.27,01,I02_01_05,I02_01_05.png,I02.png,0.512
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,1,3.2,02,I02_02_01,I02_02_01.png,I02.png,0.748
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,2,2.27,02,I02_02_02,I02_02_02.png,I02.png,0.854
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,3,1.57,02,I02_02_03,I02_02_03.png,I02.png,0.616
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,4,1.17,02,I02_02_04,I02_02_04.png,I02.png,0.373
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,5,1.0,02,I02_02_05,I02_02_05.png,I02.png,0.0
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,1,4.6,03,I02_03_01,I02_03_01.png,I02.png,0.554
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,2,3.77,03,I02_03_02,I02_03_02.png,I02.png,0.716
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,3,2.33,03,I02_03_03,I02_03_03.png,I02.png,0.699
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,4,1.8,03,I02_03_04,I02_03_04.png,I02.png,0.542
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,5,1.2,03,I02_03_05,I02_03_05.png,I02.png,0.4
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,1,4.3,04,I02_04_01,I02_04_01.png,I02.png,0.64
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,2,2.67,04,I02_04_02,I02_04_02.png,I02.png,0.869
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,3,1.87,04,I02_04_03,I02_04_03.png,I02.png,0.763
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,4,1.77,04,I02_04_04,I02_04_04.png,I02.png,0.716
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,5,1.53,04,I02_04_05,I02_04_05.png,I02.png,0.718
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,1,3.77,05,I02_05_01,I02_05_01.png,I02.png,0.761
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,2,1.8,05,I02_05_02,I02_05_02.png,I02.png,0.476
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,3,1.33,05,I02_05_03,I02_05_03.png,I02.png,0.471
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,4,1.37,05,I02_05_04,I02_05_04.png,I02.png,0.482
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,5,1.47,05,I02_05_05,I02_05_05.png,I02.png,0.562
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,1,4.2,06,I02_06_01,I02_06_01.png,I02.png,0.872
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,2,4.07,06,I02_06_02,I02_06_02.png,I02.png,0.727
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,3,3.97,06,I02_06_03,I02_06_03.png,I02.png,0.948
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,4,3.7,06,I02_06_04,I02_06_04.png,I02.png,0.936
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,5,2.63,06,I02_06_05,I02_06_05.png,I02.png,0.983
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,1,2.47,07,I02_07_01,I02_07_01.png,I02.png,1.087
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,2,2.37,07,I02_07_02,I02_07_02.png,I02.png,1.048
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,3,2.06,07,I02_07_03,I02_07_03.png,I02.png,1.045
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,4,1.97,07,I02_07_04,I02_07_04.png,I02.png,1.048
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,5,1.53,07,I02_07_05,I02_07_05.png,I02.png,0.763
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,1,4.4,08,I02_08_01,I02_08_01.png,I02.png,0.554
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,2,3.4,08,I02_08_02,I02_08_02.png,I02.png,0.879
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,3,3.06,08,I02_08_03,I02_08_03.png,I02.png,1.043
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,4,1.97,08,I02_08_04,I02_08_04.png,I02.png,0.912
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,5,1.37,08,I02_08_05,I02_08_05.png,I02.png,0.752
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,1,4.57,09,I02_09_01,I02_09_01.png,I02.png,0.716
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,2,3.73,09,I02_09_02,I02_09_02.png,I02.png,0.814
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,3,3.07,09,I02_09_03,I02_09_03.png,I02.png,1.123
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,4,1.53,09,I02_09_04,I02_09_04.png,I02.png,0.562
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,5,1.27,09,I02_09_05,I02_09_05.png,I02.png,0.442
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,1,4.6,10,I02_10_01,I02_10_01.png,I02.png,0.554
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,2,4.33,10,I02_10_02,I02_10_02.png,I02.png,0.596
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,3,4.13,10,I02_10_03,I02_10_03.png,I02.png,0.718
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,4,2.6,10,I02_10_04,I02_10_04.png,I02.png,1.281
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,5,1.6,10,I02_10_05,I02_10_05.png,I02.png,0.757
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,1,4.27,11,I02_11_01,I02_11_01.png,I02.png,0.929
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,2,3.7,11,I02_11_02,I02_11_02.png,I02.png,0.936
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,3,3.4,11,I02_11_03,I02_11_03.png,I02.png,0.841
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,4,2.73,11,I02_11_04,I02_11_04.png,I02.png,0.772
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,5,2.3,11,I02_11_05,I02_11_05.png,I02.png,0.69
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,1,4.63,12,I02_12_01,I02_12_01.png,I02.png,0.547
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,2,4.06,12,I02_12_02,I02_12_02.png,I02.png,0.84
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,3,3.67,12,I02_12_03,I02_12_03.png,I02.png,0.83
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,4,2.6,12,I02_12_04,I02_12_04.png,I02.png,0.8
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,5,2.37,12,I02_12_05,I02_12_05.png,I02.png,0.706
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,1,4.2,13,I02_13_01,I02_13_01.png,I02.png,0.702
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,2,3.33,13,I02_13_02,I02_13_02.png,I02.png,1.164
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,3,2.73,13,I02_13_03,I02_13_03.png,I02.png,0.892
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,4,2.53,13,I02_13_04,I02_13_04.png,I02.png,0.806
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,5,1.97,13,I02_13_05,I02_13_05.png,I02.png,0.547
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,1,4.33,14,I02_14_01,I02_14_01.png,I02.png,0.699
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,2,3.37,14,I02_14_02,I02_14_02.png,I02.png,0.836
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,3,2.7,14,I02_14_03,I02_14_03.png,I02.png,0.781
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,4,2.33,14,I02_14_04,I02_14_04.png,I02.png,0.869
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_14_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Multiplicative noise,5,2.0,14,I02_14_05,I02_14_05.png,I02.png,0.73
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,1,3.57,15,I02_15_01,I02_15_01.png,I02.png,0.883
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,2,2.77,15,I02_15_02,I02_15_02.png,I02.png,0.716
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,3,2.03,15,I02_15_03,I02_15_03.png,I02.png,0.795
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,4,1.5,15,I02_15_04,I02_15_04.png,I02.png,0.563
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_15_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Denoise,5,1.5,15,I02_15_05,I02_15_05.png,I02.png,0.671
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,1,4.4,16,I02_16_01,I02_16_01.png,I02.png,0.841
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,2,4.4,16,I02_16_02,I02_16_02.png,I02.png,0.554
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,3,3.77,16,I02_16_03,I02_16_03.png,I02.png,0.716
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,4,2.9,16,I02_16_04,I02_16_04.png,I02.png,0.907
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_16_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Brighten,5,1.83,16,I02_16_05,I02_16_05.png,I02.png,0.734
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,1,4.5,17,I02_17_01,I02_17_01.png,I02.png,0.5
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,2,4.63,17,I02_17_02,I02_17_02.png,I02.png,0.547
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,3,4.33,17,I02_17_03,I02_17_03.png,I02.png,0.596
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,4,3.63,17,I02_17_04,I02_17_04.png,I02.png,0.795
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_17_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Darken,5,1.9,17,I02_17_05,I02_17_05.png,I02.png,0.79
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,1,4.13,18,I02_18_01,I02_18_01.png,I02.png,0.67
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,2,4.63,18,I02_18_02,I02_18_02.png,I02.png,0.547
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,3,4.73,18,I02_18_03,I02_18_03.png,I02.png,0.442
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,4,4.33,18,I02_18_04,I02_18_04.png,I02.png,0.537
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_18_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Mean shift,5,4.03,18,I02_18_05,I02_18_05.png,I02.png,0.605
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,1,4.17,19,I02_19_01,I02_19_01.png,I02.png,0.778
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,2,4.0,19,I02_19_02,I02_19_02.png,I02.png,0.73
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,3,3.23,19,I02_19_03,I02_19_03.png,I02.png,0.955
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,4,1.57,19,I02_19_04,I02_19_04.png,I02.png,0.496
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_19_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Jitter,5,1.3,19,I02_19_05,I02_19_05.png,I02.png,0.458
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,1,4.5,20,I02_20_01,I02_20_01.png,I02.png,0.671
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,2,4.47,20,I02_20_02,I02_20_02.png,I02.png,0.618
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,3,4.4,20,I02_20_03,I02_20_03.png,I02.png,0.712
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,4,3.83,20,I02_20_04,I02_20_04.png,I02.png,0.898
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_20_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Non-eccentricity patch,5,4.4,20,I02_20_05,I02_20_05.png,I02.png,0.841
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,1,4.2,21,I02_21_01,I02_21_01.png,I02.png,1.046
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,2,3.23,21,I02_21_02,I02_21_02.png,I02.png,0.955
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,3,3.13,21,I02_21_03,I02_21_03.png,I02.png,1.118
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,4,2.67,21,I02_21_04,I02_21_04.png,I02.png,1.011
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_21_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Pixelate,5,1.37,21,I02_21_05,I02_21_05.png,I02.png,0.547
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,1,4.73,22,I02_22_01,I02_22_01.png,I02.png,0.442
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,2,4.26,22,I02_22_02,I02_22_02.png,I02.png,0.879
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,3,4.4,22,I02_22_03,I02_22_03.png,I02.png,0.841
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,4,3.93,22,I02_22_04,I02_22_04.png,I02.png,0.929
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_22_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Quantization,5,3.2,22,I02_22_05,I02_22_05.png,I02.png,1.013
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,1,2.1,23,I02_23_01,I02_23_01.png,I02.png,0.907
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,2,2.7,23,I02_23_02,I02_23_02.png,I02.png,1.038
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,3,2.27,23,I02_23_03,I02_23_03.png,I02.png,0.998
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,4,2.2,23,I02_23_04,I02_23_04.png,I02.png,0.748
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color block,5,2.07,23,I02_23_05,I02_23_05.png,I02.png,0.772
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,1,3.07,24,I02_24_01,I02_24_01.png,I02.png,0.964
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,2,1.93,24,I02_24_02,I02_24_02.png,I02.png,0.68
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,High sharpen,3,1.47,24,I02_24_03,I02_24_03.png,I02.png,0.618
