dataset,ref_id,distorted_path,ref_path,distortion_type,severity_or_level,mos_or_dmos,D_WACV,PSNR,SSIM,NIQE,LPIPS
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_23_04.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,Color block,4,2.37,2800.791259765625,21.420089800800085,0.9456908106803894,3.0788394556148004,0.11682188510894775
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_23_05.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,Color block,5,1.57,2801.958740234375,19.488839898076236,0.940756360689799,3.0703258496946666,0.12081462889909744
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_24_01.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,High sharpen,1,3.57,2800.447998046875,23.110102850816887,0.8644078175226847,3.581033759803112,0.0666096955537796
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_24_02.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,High sharpen,2,2.5,2800.49462890625,18.82468036242291,0.7218058506647745,5.580356736241201,0.12973536550998688
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_24_03.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,High sharpen,3,1.87,2800.847412109375,16.74881474237456,0.621295173962911,7.273293174434865,0.17832103371620178
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_24_04.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,High sharpen,4,1.6,2801.536865234375,13.756262867853232,0.453304260969162,11.152481241255874,0.270076721906662
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_24_05.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,High sharpen,5,1.4,2802.143310546875,11.422806634216919,0.32657718658447266,19.07557278996297,0.36648672819137573
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_25_01.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,Contrast change,1,3.43,2802.560302734375,19.720719294717362,0.8026681542396545,2.9030415923408053,0.05659697204828262
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_25_02.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,Contrast change,2,3.87,2799.522705078125,22.743702947777493,0.8881485462188721,2.9595658071147914,0.03250773996114731
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_25_03.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,Contrast change,3,4.26,2798.713623046875,27.555067040769753,0.9653428594271342,2.78250439178659,0.013267000205814838
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_25_04.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,Contrast change,4,4.17,2800.7744140625,27.555067040769753,0.9734976887702942,2.726635025906551,0.019754841923713684
KADID-10k,I01,/data/projectwork/swati_mam/kadid10k/images/I01_25_05.png,/data/projectwork/swati_mam/kadid10k/images/I01.png,Contrast change,5,3.27,2802.803466796875,21.577255691714463,0.9032625754674276,2.719795344298958,0.08024422079324722
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_01_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Gaussian blur,1,4.5,2800.75732421875,inf,1.0,3.7648810096520196,0.0
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_01_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Gaussian blur,2,4.17,2798.625,30.95453980237247,0.9669356942176819,3.2010408498608705,0.0663563534617424
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_01_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Gaussian blur,3,2.07,2798.18359375,22.699762766984808,0.7284956773122152,6.0042833442139925,0.3818835914134979
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_01_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Gaussian blur,4,1.57,2807.352783203125,19.948768146182417,0.47130464514096576,8.412595284613179,0.6539008617401123
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_01_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Gaussian blur,5,1.27,2822.50830078125,17.999278621926706,0.2842990756034851,12.481147505699706,0.9337397217750549
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,1,3.2,2797.14013671875,25.814990798417227,0.878329873085022,3.998241251036707,0.1834009438753128
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,2,2.27,2799.0126953125,21.452841136983217,0.6301603118578593,6.2472607943418765,0.4669223427772522
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,3,1.57,2810.669189453125,19.25042830920419,0.3873390257358551,10.082735372871197,0.6323691010475159
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,4,1.17,2816.576171875,18.45530929131066,0.3087815543015798,10.607876578653206,0.7807924747467041
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_02_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Lens blur,5,1.0,2819.88134765625,17.93224707211605,0.27290627360343933,11.189520149973017,0.8567192554473877
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,1,4.6,2800.75732421875,inf,1.0,3.7648810096520196,0.0
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,2,3.77,2798.115966796875,27.41550620209682,0.9200684428215027,3.048317388858213,0.1341797560453415
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,3,2.33,2797.723388671875,23.121303380134435,0.7651643951733907,6.4101838912620295,0.35323140025138855
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,4,1.8,2798.104736328125,21.875542023913237,0.6837764183680216,12.159431852563293,0.4378344714641571
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_03_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Motion blur,5,1.2,2802.610107421875,19.495443156400015,0.4737471441427867,6.882531740158836,0.5831288695335388
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,1,4.3,2800.836181640625,32.31514600777055,0.9830247759819031,3.6752804391558933,0.05068454146385193
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,2,2.67,2810.466796875,17.77262517859695,0.8240156968434652,3.7444516002481287,0.1469811052083969
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,3,1.87,2824.737548828125,14.110099223829947,0.6929357449213663,3.604881452520024,0.272361159324646
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,4,1.77,2828.143798828125,13.442402601899747,0.6561927795410156,3.3405043659053058,0.3189034163951874
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_04_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color diffusion,5,1.53,2831.2158203125,12.407378180165482,0.5960983286301295,3.2046310789074424,0.39577773213386536
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,1,3.77,2805.05859375,25.635705939375125,0.9302788972854614,3.796848610878211,0.11563347280025482
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,2,1.8,2806.3955078125,24.175552087094047,0.909686803817749,6.795004700486393,0.15641331672668457
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,3,1.33,2805.062744140625,23.58768517158435,0.9076584974924723,4.332388174176888,0.20511603355407715
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,4,1.37,2805.45361328125,23.25681196116236,0.9063768784205118,3.6443076681300917,0.22781313955783844
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_05_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color shift,5,1.47,2804.5205078125,23.237114446080387,0.9087867339452108,3.5964794351842433,0.2199248969554901
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,1,4.2,2803.003662109375,27.88090785791779,0.9148263732592264,9.110652469959113,0.03724314644932747
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,2,4.07,2803.9072265625,26.707061476006338,0.8907807866732279,12.001188767464717,0.05212300643324852
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,3,3.97,2804.90771484375,25.40222658963308,0.8625759283701578,15.931495048553383,0.06853430718183517
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,4,3.7,2808.59521484375,23.564075769936967,0.79718017578125,17.99469587849073,0.12027041614055634
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_06_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color quantization,5,2.63,2810.9775390625,20.207094761852098,0.6911340951919556,20.58603016901171,0.23918688297271729
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,1,2.47,2802.391357421875,23.395889522491736,0.9723504185676575,3.505027969632754,0.11149173974990845
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,2,2.37,2803.457763671875,20.897202974511085,0.9566572308540344,3.3892311973591083,0.20071645081043243
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,3,2.06,2804.063720703125,19.867637440693695,0.9480988383293152,3.3439068660781923,0.24569281935691833
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,4,1.97,2804.43896484375,18.959523342531757,0.9395315249760946,3.2672232818443074,0.2790481448173523
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_07_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 1,5,1.53,2803.874267578125,17.228933761272685,0.8972118099530538,3.285249276151049,0.30970853567123413
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,1,4.4,2800.75732421875,inf,1.0,3.7648810096520196,0.0
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,2,3.4,2803.6435546875,21.97168639092849,0.916438639163971,3.7594399964979237,0.08906738460063934
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,3,3.06,2809.577880859375,17.148043733721188,0.8033256332079569,3.7282175447139423,0.20383912324905396
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,4,1.97,2825.212890625,13.096906289605299,0.6132894903421402,3.6306106363423245,0.36659276485443115
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_08_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Color saturation 2,5,1.37,2832.171630859375,11.850289279215964,0.5120909214019775,3.3187321899543085,0.4592897295951843
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,1,4.57,2800.109375,28.643354845141534,0.9128599564234415,6.620676759197823,0.07537864148616791
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,2,3.73,2799.462646484375,24.29454541471138,0.7960177262624105,8.51311996023537,0.21851521730422974
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,3,3.07,2798.51953125,22.97913140148481,0.7369794646898905,8.10125546628456,0.2766636908054352
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,4,1.53,2796.582763671875,20.311201565095956,0.5347100496292114,12.26584398709785,0.5542932748794556
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_09_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG2000,5,1.27,2797.6455078125,18.70625899481682,0.37112172444661456,13.810970295056366,0.823226273059845
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,1,4.6,2800.613525390625,26.248977388213646,0.8901743690172831,3.798441971954151,0.05503315478563309
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,2,4.33,2799.998779296875,25.642022950595916,0.8751749793688456,3.9649456413009685,0.06140219420194626
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,3,4.13,2799.8427734375,24.337217308031303,0.8345361749331156,4.336809562861637,0.10241816937923431
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,4,2.6,2799.08837890625,20.906230601410027,0.6423868735631307,8.376422059546542,0.3120149075984955
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_10_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,JPEG,5,1.6,2804.6181640625,19.11061835555641,0.5174535711606344,10.819409262613963,0.4794641435146332
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,1,4.27,2804.233642578125,30.120123196411,0.8976079026858012,5.611573675462821,0.02705301158130169
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,2,3.7,2807.244873046875,27.15825813911696,0.835091253121694,7.066514134542619,0.05635645613074303
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,3,3.4,2808.661376953125,25.46980525256589,0.7897347807884216,8.311358381305217,0.07987907528877258
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,4,2.73,2811.771728515625,23.303708573431514,0.7204962174097697,7.991541389926609,0.13241267204284668
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_11_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise,5,2.3,2814.410888671875,20.41449829765874,0.6099768082300822,12.360041643807785,0.25626271963119507
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,1,4.63,2802.177978515625,34.25424284875617,0.9517088532447815,3.597586255329503,0.010639732703566551
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,2,4.06,2806.29638671875,27.408976926572073,0.8438430229822794,6.474607015540216,0.053121168166399
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,3,3.67,2809.802490234375,24.45613034017672,0.7632014751434326,8.314117255829775,0.10259935259819031
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,4,2.6,2812.7900390625,21.591367678731377,0.6626082261403402,10.051594297642959,0.19146451354026794
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_12_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,White noise in color component,5,2.37,2814.95263671875,19.95210873286586,0.5964592695236206,10.740477928568055,0.2823793292045593
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_01.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,1,4.2,2802.070556640625,34.67193797285797,0.9879048268000284,3.5562687817611547,0.011534365825355053
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_02.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,2,3.33,2804.02783203125,27.94225810841798,0.9429328044255575,5.315552835148165,0.05958353355526924
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_03.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,3,2.73,2808.02783203125,24.897664745833193,0.8907478849093119,6.331883156604436,0.10401511192321777
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_04.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,4,2.53,2812.336181640625,21.746659887890942,0.7937014500300089,10.345372539836884,0.20292404294013977
KADID-10k,I02,/data/projectwork/swati_mam/kadid10k/images/I02_13_05.png,/data/projectwork/swati_mam/kadid10k/images/I02.png,Impulse noise,5,1.97,2814.7392578125,20.050707493229993,0.7195366422335306,11.852044670657534,0.25840526819229126
